id,name,category,desc,ticket,duration,lat,lng,rating,tags,stay_detail,gmaps_url,source
ikan-bakar-pak-chi-met,Ikan Bakar Pak Chi Met,Kuliner,,124000,83,-6.8858733,107.5962969,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ikan%20Bakar%20Pak%20Chi%20Met%2C%20Bandung,osm
ny-suharti,Ny. Suharti,Kuliner,,149000,83,-6.8843694,107.6012683,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ny.%20Suharti%2C%20Bandung,osm
bumbu-desa-pasir-kaliki,Bumbu Desa Pasir Kaliki,Kuliner,,48000,71,-6.9027926,107.5978878,4.3,"['restaurant', 'regional']",,https://www.google.com/maps/search/?api=1&query=Bumbu%20Desa%20Pasir%20Kaliki%2C%20Bandung,osm
sapu-lidi,Sapu Lidi,Kuliner,,131000,79,-6.8977742,107.6036158,4.3,"['restaurant', 'josm']",,https://www.google.com/maps/search/?api=1&query=Sapu%20Lidi%2C%20Bandung,osm
raja-rasa,Raja Rasa,Kuliner,,104000,76,-6.8799127,107.5838387,4.3,"['restaurant', 'seafood']",,https://www.google.com/maps/search/?api=1&query=Raja%20Rasa%2C%20Bandung,osm
oishii-steak,Oishii Steak,Kuliner,,66000,83,-6.9058695,107.5931889,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Oishii%20Steak%2C%20Bandung,osm
dakken,Dakken,Kuliner,,73000,83,-6.9057417,107.6176217,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Dakken%2C%20Bandung,osm
dago-panyawangan,Dago Panyawangan,Kuliner,,70000,84,-6.8914029,107.61281,4.1,"['restaurant', 'yes', '5', 'tile', 'confined_masonry', 'accommodation', 'brick']",,https://www.google.com/maps/search/?api=1&query=Dago%20Panyawangan%2C%20Bandung,osm
simpang-raya,Simpang Raya,Kuliner,,109000,83,-6.8990133,107.6195912,4.0,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Simpang%20Raya%2C%20Bandung,osm
road-cafe,Road Cafe,Kuliner,,48000,83,-6.9055352,107.6271646,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Road%20Cafe%2C%20Bandung,osm
bumi-sangkuriang,Bumi Sangkuriang,Kuliner,,81000,90,-6.8668218,107.6090526,4.1,"['restaurant', 'mo-su_07:00-23:00', '+62_22_2032661', 'https://bumi-sangkuriang.business.site/']",,https://www.google.com/maps/search/?api=1&query=Bumi%20Sangkuriang%2C%20Bandung,osm
sate-pak-ginno,Sate Pak Ginno,Kuliner,,43000,85,-6.9167625,107.6183923,4.2,"['restaurant', 'yes']",,https://www.google.com/maps/search/?api=1&query=Sate%20Pak%20Ginno%2C%20Bandung,osm
madthari,Madthari,Kuliner,,73000,83,-6.9027613,107.6104139,4.4,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Madthari%2C%20Bandung,osm
sate-maulana-yusuf,Sate Maulana Yusuf,Kuliner,,109000,83,-6.9009918,107.6134343,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Sate%20Maulana%20Yusuf%2C%20Bandung,osm
sate-karjan,Sate Karjan,Kuliner,,105000,83,-6.9126453,107.5983597,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Sate%20Karjan%2C%20Bandung,osm
dago-panineungan,Dago Panineungan,Kuliner,,149000,83,-6.8872957,107.6138988,3.7,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Dago%20Panineungan%2C%20Bandung,osm
b-gana-restoran,B'gana restoran,Kuliner,,40000,87,-6.8972541,107.6147191,4.7,"['restaurant', ""b'gana""]",,https://www.google.com/maps/search/?api=1&query=B%27gana%20restoran%2C%20Bandung,osm
mambo-foodcourt,Mambo FoodCourt,Kuliner,,41000,71,-6.8941921,107.6150603,4.0,"['food_court', 'yes', 'no', '09:00-17:00', 'yes']",,https://www.google.com/maps/search/?api=1&query=Mambo%20FoodCourt%2C%20Bandung,osm
ampera,Ampera,Kuliner,,110000,83,-6.8982722,107.6369137,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ampera%2C%20Bandung,osm
rumah-makan-padang,Rumah Makan Padang,Kuliner,,134000,83,-6.8837407,107.6148998,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Padang%2C%20Bandung,osm
warung-surabi-setiabudhi,Warung Surabi Setiabudhi,Kuliner,,51000,83,-6.8682748,107.5938519,4.0,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20Surabi%20Setiabudhi%2C%20Bandung,osm
rm-daun-pisang,RM Daun Pisang,Kuliner,,114000,71,-6.873753,107.5957989,4.4,"['restaurant', 'regional']",,https://www.google.com/maps/search/?api=1&query=RM%20Daun%20Pisang%2C%20Bandung,osm
kambing-bakar-cairo,Kambing Bakar Cairo,Kuliner,,148000,87,-6.8703438,107.5917527,4.3,"['restaurant', 'kebab']",,https://www.google.com/maps/search/?api=1&query=Kambing%20Bakar%20Cairo%2C%20Bandung,osm
pizza-hut,Pizza Hut,Kuliner,,60000,82,-6.8831642,107.6025761,4.0,"['restaurant', 'pizza']",,https://www.google.com/maps/search/?api=1&query=Pizza%20Hut%2C%20Bandung,osm
rm-padang-sederhana,RM Padang Sederhana,Kuliner,,68000,71,-6.8828983,107.6005782,4.5,"['restaurant', 'regional']",,https://www.google.com/maps/search/?api=1&query=RM%20Padang%20Sederhana%2C%20Bandung,osm
ayam-cobek-langganan,Ayam Cobek Langganan,Kuliner,,69000,71,-6.9010333,107.6016546,4.5,"['restaurant', 'regional']",,https://www.google.com/maps/search/?api=1&query=Ayam%20Cobek%20Langganan%2C%20Bandung,osm
starbucks,Starbucks,Kuliner,,75000,75,-6.8939696,107.6055017,4.0,"['cafe', 'starbucks', 'q37158', 'en:starbucks', 'coffee_shop', 'feedback@starbucks.co.id', 'wlan', 'starbucks_coffee']",,https://www.google.com/maps/search/?api=1&query=Starbucks%2C%20Bandung,osm
bebek-crispy,Bebek Crispy,Kuliner,,138000,70,-6.8934997,107.6050826,4.0,"['restaurant', 'japanese']",,https://www.google.com/maps/search/?api=1&query=Bebek%20Crispy%2C%20Bandung,osm
pempek-pak-raden,Pempek Pak Raden,Kuliner,,43000,83,-6.8825278,107.5802874,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Pempek%20Pak%20Raden%2C%20Bandung,osm
mama-s-greman-restaurant,Mama’s Greman Restaurant,Kuliner,,59000,88,-6.8959285,107.6031089,4.0,"['restaurant', 'german']",,https://www.google.com/maps/search/?api=1&query=Mama%E2%80%99s%20Greman%20Restaurant%2C%20Bandung,osm
kampung-legok,Kampung Legok,Kuliner,,145000,61,-6.8113108,107.5998908,3.9,"['no', 'restaurant', '1', 'tile', 'reinforced_masonry', 'brick', 'sunda', '5']",,https://www.google.com/maps/search/?api=1&query=Kampung%20Legok%2C%20Bandung,osm
roemah-surabi-imut,Roemah Surabi Imut,Kuliner,,29000,86,-6.8689523,107.5939107,3.9,['food_court'],,https://www.google.com/maps/search/?api=1&query=Roemah%20Surabi%20Imut%2C%20Bandung,osm
kampung-baso,Kampung Baso,Kuliner,,133000,71,-6.8561749,107.5958927,4.4,"['restaurant', 'regional']",,https://www.google.com/maps/search/?api=1&query=Kampung%20Baso%2C%20Bandung,osm
kampung-daun,Kampung Daun,Kuliner,,72000,84,-6.816085,107.589551,4.4,"['restaurant', 'http://kampungdaun.co.id']",,https://www.google.com/maps/search/?api=1&query=Kampung%20Daun%2C%20Bandung,osm
baso-malang-enggal,Baso Malang Enggal,Kuliner,,46000,83,-6.924869,107.6196988,4.6,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Baso%20Malang%20Enggal%2C%20Bandung,osm
baso-semar,Baso Semar,Kuliner,,108000,83,-6.9198235,107.6170063,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Baso%20Semar%2C%20Bandung,osm
warung-steak-and-shake,Warung Steak and Shake,Kuliner,,63000,83,-6.9230613,107.6131868,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20Steak%20and%20Shake%2C%20Bandung,osm
bloemen,Bloemen,Kuliner,,104000,83,-6.8880195,107.6016212,3.6,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bloemen%2C%20Bandung,osm
lawangwangi-cafe-creative-space,Lawangwangi Cafe & Creative Space,Kuliner,,44000,83,-6.8476429,107.6275129,4.0,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Lawangwangi%20Cafe%20%26%20Creative%20Space%2C%20Bandung,osm
gudeg-banda,Gudeg Banda,Kuliner,,99000,83,-6.9067229,107.6208472,4.0,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Gudeg%20Banda%2C%20Bandung,osm
bebek-van-java,Bebek van Java,Kuliner,,41000,83,-6.907068,107.6200544,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bebek%20van%20Java%2C%20Bandung,osm
warung-nasi-kang-ewok,Warung Nasi Kang EWOK,Kuliner,,104000,94,-6.9052749,107.5961955,4.3,"['restaurant', '50', 'sundanese', '+62_22_6038_783,_+62_22_9203_5359']",,https://www.google.com/maps/search/?api=1&query=Warung%20Nasi%20Kang%20EWOK%2C%20Bandung,osm
chicken-farms,Chicken Farms,Kuliner,,135000,78,-6.9196306,107.5935729,4.2,"['restaurant', '125', '2023-07-23', 'chicken', '09:00-21:00', 'separated']",,https://www.google.com/maps/search/?api=1&query=Chicken%20Farms%2C%20Bandung,osm
kantin-gku,Kantin GKU,Kuliner,,51000,83,-6.8903481,107.6087349,3.9,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kantin%20GKU%2C%20Bandung,osm
kantin-borju,Kantin Borju,Kuliner,,116000,83,-6.8905771,107.6093626,4.6,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kantin%20Borju%2C%20Bandung,osm
kantin-barak,Kantin Barak,Kuliner,,141000,83,-6.8917009,107.6116156,4.4,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kantin%20Barak%2C%20Bandung,osm
kbl,KBL,Kuliner,,128000,83,-6.8883084,107.6088476,4.5,['restaurant'],,https://www.google.com/maps/search/?api=1&query=KBL%2C%20Bandung,osm
jackstar,Jackstar,Kuliner,,50000,70,-6.9256802,107.6276337,4.6,"['restaurant', 'burger']",,https://www.google.com/maps/search/?api=1&query=Jackstar%2C%20Bandung,osm
bandung-suki-restaurant,Bandung Suki Restaurant,Kuliner,,129000,65,-6.9169297,107.6093123,3.8,"['restaurant', 'asian', 'mon-sat:_10_am_-_10_pm,_sun_&_holiday:_08_am_-_10_pm', '+62_22_420-7452', 'separated']",,https://www.google.com/maps/search/?api=1&query=Bandung%20Suki%20Restaurant%2C%20Bandung,osm
warung,Warung,Kuliner,,148000,83,-6.8799982,107.7562654,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%2C%20Bandung,osm
warung-makan,Warung Makan,Kuliner,,71000,78,-6.8919748,107.7641083,3.9,['cafe'],,https://www.google.com/maps/search/?api=1&query=Warung%20Makan%2C%20Bandung,osm
warung-bandrek,Warung Bandrek,Kuliner,,69000,72,-6.8448579,107.6541334,4.4,"['warban', 'restaurant']",,https://www.google.com/maps/search/?api=1&query=Warung%20Bandrek%2C%20Bandung,osm
aep-s-nasi-goreng,AEP's Nasi Goreng,Kuliner,,87000,57,-6.869891,107.5934101,4.4,"['restaurant', 'asian']",,https://www.google.com/maps/search/?api=1&query=AEP%27s%20Nasi%20Goreng%2C%20Bandung,osm
angkringan-losari,Angkringan Losari,Kuliner,,93000,66,-6.9188476,107.6067686,4.1,"['restaurant', 'yes', 'banceuy/abc']",,https://www.google.com/maps/search/?api=1&query=Angkringan%20Losari%2C%20Bandung,osm
habenagen-coffeeshop,Habenagen Coffeeshop,Kuliner,,42000,91,-6.9021325,107.6040636,4.4,"['cafe', 'coffee_shop']",,https://www.google.com/maps/search/?api=1&query=Habenagen%20Coffeeshop%2C%20Bandung,osm
sederhana,Sederhana,Kuliner,,134000,83,-6.91157,107.627266,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Sederhana%2C%20Bandung,osm
point-coffee,Point Coffee,Kuliner,,63000,68,-6.9060828,107.6202185,4.4,"['indomaret_point', 'cafe', 'point_coffee', 'q124651558', 'coffee_shop', 'yes']",,https://www.google.com/maps/search/?api=1&query=Point%20Coffee%2C%20Bandung,osm
ayam-bakar-wong-song,Ayam Bakar Wong Song,Kuliner,,83000,83,-6.9136255,107.6289496,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ayam%20Bakar%20Wong%20Song%2C%20Bandung,osm
the-oldway-cafe,The Oldway Cafe,Kuliner,,68000,78,-6.9070431,107.6230593,4.3,['cafe'],,https://www.google.com/maps/search/?api=1&query=The%20Oldway%20Cafe%2C%20Bandung,osm
cizz,Cizz,Kuliner,,55000,83,-6.9161351,107.6304057,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Cizz%2C%20Bandung,osm
kopi-anjis,Kopi Anjis,Kuliner,,42000,83,-6.9287447,107.6222637,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kopi%20Anjis%2C%20Bandung,osm
sop-kaki,Sop Kaki,Kuliner,,49000,61,-6.8986257,107.613195,4.3,"['restaurant', '20', 'regional', '18:00-24:00', 'yes']",,https://www.google.com/maps/search/?api=1&query=Sop%20Kaki%2C%20Bandung,osm
lontong-kari-gempol,Lontong Kari Gempol,Kuliner,,46000,63,-6.9031083,107.6154995,4.0,"['no', 'restaurant', '5', 'regional', 'yes', '06:00-10:00', 'yes']",,https://www.google.com/maps/search/?api=1&query=Lontong%20Kari%20Gempol%2C%20Bandung,osm
bakso-arief,Bakso Arief,Kuliner,,87000,82,-6.9045738,107.6140864,4.3,"['restaurant', '20', 'regional', 'yes']",,https://www.google.com/maps/search/?api=1&query=Bakso%20Arief%2C%20Bandung,osm
kabut-salju,Kabut Salju,Kuliner,,31000,89,-6.9183143,107.6143286,4.1,"['cafe', 'ice_cream']",,https://www.google.com/maps/search/?api=1&query=Kabut%20Salju%2C%20Bandung,osm
ayam-goreng-nikmat,Ayam Goreng Nikmat,Kuliner,,54000,94,-6.919286,107.6169434,4.3,"['restaurant', 'chicken', 'yes']",,https://www.google.com/maps/search/?api=1&query=Ayam%20Goreng%20Nikmat%2C%20Bandung,osm
bebek-kaleyo,Bebek Kaleyo,Kuliner,,130000,90,-6.9007525,107.5970316,4.2,"['restaurant', '2022-08-09', 'mo-sa_11:00-23:00', 'https://www.kaleyo.com']",,https://www.google.com/maps/search/?api=1&query=Bebek%20Kaleyo%2C%20Bandung,osm
ambun-pagi,Ambun Pagi,Kuliner,,125000,58,-6.8964177,107.595882,4.1,"['restaurant', 'padang']",,https://www.google.com/maps/search/?api=1&query=Ambun%20Pagi%2C%20Bandung,osm
aem-pek-322-dago,Aem Pek 322 Dago,Kuliner,,104000,83,-6.8782448,107.6169053,4.0,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Aem%20Pek%20322%20Dago%2C%20Bandung,osm
baso-dan-batagor-h-dartowahab,Baso dan Batagor H.Dartowahab,Kuliner,,86000,83,-6.8846311,107.6140131,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Baso%20dan%20Batagor%20H.Dartowahab%2C%20Bandung,osm
goelali,Goelali,Kuliner,,79000,83,-6.8803626,107.6163564,3.7,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Goelali%2C%20Bandung,osm
kebab-turki,Kebab Turki,Kuliner,,80000,83,-6.8811193,107.6161344,3.8,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kebab%20Turki%2C%20Bandung,osm
kedai-chinese-food-nikmat,Kedai Chinese Food Nikmat,Kuliner,,147000,73,-6.8786715,107.616787,3.9,"['restaurant', 'chinese']",,https://www.google.com/maps/search/?api=1&query=Kedai%20Chinese%20Food%20Nikmat%2C%20Bandung,osm
toko-restu,Toko Restu,Kuliner,,84000,83,-6.8834273,107.6147436,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Toko%20Restu%2C%20Bandung,osm
dendeng-batokok-dago,Dendeng Batokok Dago,Kuliner,,115000,83,-6.8767404,107.6179507,4.0,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Dendeng%20Batokok%20Dago%2C%20Bandung,osm
bakmi-jogja,Bakmi Jogja,Kuliner,,104000,83,-6.8745715,107.6191251,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bakmi%20Jogja%2C%20Bandung,osm
bamboo-shack-cafe,Bamboo Shack Cafe,Kuliner,,72000,83,-6.8674478,107.6209107,3.8,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bamboo%20Shack%20Cafe%2C%20Bandung,osm
rumah-makan-pak-kumis-999,Rumah Makan Pak Kumis 999,Kuliner,,56000,83,-6.8675629,107.6208871,4.5,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Pak%20Kumis%20999%2C%20Bandung,osm
sobremesa-resto,SOBREMESA RESTO,Kuliner,,81000,83,-6.8698557,107.6205977,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=SOBREMESA%20RESTO%2C%20Bandung,osm
warung-tegal-makga-jaya,Warung Tegal Makga Jaya,Kuliner,,125000,83,-6.8734448,107.6196056,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20Tegal%20Makga%20Jaya%2C%20Bandung,osm
ngopi-doeloe,Ngopi Doeloe,Kuliner,,78000,83,-6.926744,107.6276202,3.6,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ngopi%20Doeloe%2C%20Bandung,osm
nasi-penjara,Nasi Penjara,Kuliner,,58000,83,-6.9027187,107.6136333,4.0,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Nasi%20Penjara%2C%20Bandung,osm
dapur-thailand,Dapur Thailand,Kuliner,,112000,88,-6.9194536,107.6161559,4.0,"['restaurant', '+62_022_4209268']",,https://www.google.com/maps/search/?api=1&query=Dapur%20Thailand%2C%20Bandung,osm
herb-spice,Herb & Spice,Kuliner,,105000,83,-6.9026858,107.5973876,4.0,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Herb%20%26%20Spice%2C%20Bandung,osm
waroeng-milk-and-shake,Waroeng Milk and Shake,Kuliner,,138000,83,-6.8967854,107.5970217,4.0,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Waroeng%20Milk%20and%20Shake%2C%20Bandung,osm
restoran-simpang-raya,restoran simpang raya,Kuliner,,141000,83,-6.9492594,107.7621724,4.4,['restaurant'],,https://www.google.com/maps/search/?api=1&query=restoran%20simpang%20raya%2C%20Bandung,osm
madame-sari,Madame Sari,Kuliner,,128000,87,-6.8975809,107.6121376,4.5,"['restaurant', 'wlan', '+62_22_2509495']",,https://www.google.com/maps/search/?api=1&query=Madame%20Sari%2C%20Bandung,osm
raja-sunda,Raja Sunda,Kuliner,,136000,83,-6.8969429,107.5907416,4.4,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Raja%20Sunda%2C%20Bandung,osm
tizi-s-cafe,Tizi's Cafe,Kuliner,,37000,92,-6.8829482,107.6137095,4.2,"['restaurant', 'asian', 'mo-su_10:00-21:00']",,https://www.google.com/maps/search/?api=1&query=Tizi%27s%20Cafe%2C%20Bandung,osm
roti-gempol-kopi-anjis,Roti Gempol & Kopi Anjis!,Kuliner,,44000,78,-6.909191,107.6276245,4.7,['cafe'],,https://www.google.com/maps/search/?api=1&query=Roti%20Gempol%20%26%20Kopi%20Anjis%21%2C%20Bandung,osm
kafe-sisha-furdan,KAFE SISHA FURDAN,Kuliner,,76000,78,-6.9089804,107.627429,4.3,['cafe'],,https://www.google.com/maps/search/?api=1&query=KAFE%20SISHA%20FURDAN%2C%20Bandung,osm
miss-bee-providore,Miss Bee Providore,Kuliner,,47000,77,-6.868265,107.6091207,4.2,"['restaurant', 'wlan', 'mo-su_07:00-23:00']",,https://www.google.com/maps/search/?api=1&query=Miss%20Bee%20Providore%2C%20Bandung,osm
maxi-s-house,Maxi's House,Kuliner,,91000,84,-6.8679495,107.6073027,4.7,"['restaurant', 'wlan', 'mo-su_10:00-22:00']",,https://www.google.com/maps/search/?api=1&query=Maxi%27s%20House%2C%20Bandung,osm
cafe-oz,Cafe Oz,Kuliner,,49000,83,-6.8805774,107.5942858,4.7,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Cafe%20Oz%2C%20Bandung,osm
district-29,District 29,Kuliner,,118000,83,-6.8799945,107.5940974,3.9,['restaurant'],,https://www.google.com/maps/search/?api=1&query=District%2029%2C%20Bandung,osm
pasar-makanan,Pasar makanan,Kuliner,,61000,86,-6.8835345,107.5949143,4.3,['food_court'],,https://www.google.com/maps/search/?api=1&query=Pasar%20makanan%2C%20Bandung,osm
rumah-sosis,Rumah Sosis,Kuliner,,73000,83,-6.8543222,107.5957541,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Rumah%20Sosis%2C%20Bandung,osm
the-valley-bistro,The Valley Bistro,Kuliner,,61000,78,-6.8636195,107.6339512,4.0,['cafe'],,https://www.google.com/maps/search/?api=1&query=The%20Valley%20Bistro%2C%20Bandung,osm
karnivor,Karnivor,Kuliner,,40000,78,-6.9079727,107.6239556,4.5,['cafe'],,https://www.google.com/maps/search/?api=1&query=Karnivor%2C%20Bandung,osm
batagor-kingsley,Batagor Kingsley,Kuliner,,93000,89,-6.9190972,107.6153692,3.8,"['restaurant', 'yes', 'no', 'no', 'no', 'yes', 'limited']",,https://www.google.com/maps/search/?api=1&query=Batagor%20Kingsley%2C%20Bandung,osm
beehive-cafe-eatery,Beehive Cafe & Eatery,Kuliner,,56000,83,-6.8875201,107.6127573,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Beehive%20Cafe%20%26%20Eatery%2C%20Bandung,osm
the-stone-cafe,The Stone Cafe,Kuliner,,38000,78,-6.8650359,107.6265097,4.1,['cafe'],,https://www.google.com/maps/search/?api=1&query=The%20Stone%20Cafe%2C%20Bandung,osm
congo-gallery-cafe,Congo Gallery & Cafe,Kuliner,,78000,93,-6.8676855,107.6277808,4.4,"['cafe', 'su-fr_07:00-23:00;_sa_07:00-00:00']",,https://www.google.com/maps/search/?api=1&query=Congo%20Gallery%20%26%20Cafe%2C%20Bandung,osm
hanamasa,Hanamasa,Kuliner,,95000,70,-6.9010104,107.6123933,4.2,"['restaurant', 'japanese']",,https://www.google.com/maps/search/?api=1&query=Hanamasa%2C%20Bandung,osm
badung-cafe-resto,Badung Cafe & Resto,Kuliner,,75000,78,-6.9061929,107.5981092,4.2,['cafe'],,https://www.google.com/maps/search/?api=1&query=Badung%20Cafe%20%26%20Resto%2C%20Bandung,osm
hummingbird-eatery,Hummingbird Eatery,Kuliner,,70000,91,-6.904728,107.6178751,4.2,"['cafe', 'coffee_shop']",,https://www.google.com/maps/search/?api=1&query=Hummingbird%20Eatery%2C%20Bandung,osm
sushi-tei,Sushi Tei,Kuliner,,128000,70,-6.9173914,107.6133076,4.1,"['restaurant', 'japanese']",,https://www.google.com/maps/search/?api=1&query=Sushi%20Tei%2C%20Bandung,osm
dapoer-pandan-wangi,Dapoer Pandan Wangi,Kuliner,,79000,67,-6.9284008,107.6240018,4.1,"['restaurant', 'indonesian;sundanese', 'yes']",,https://www.google.com/maps/search/?api=1&query=Dapoer%20Pandan%20Wangi%2C%20Bandung,osm
eatboss-cafe,Eatboss Cafe,Kuliner,,54000,78,-6.9088982,107.6184895,3.8,['cafe'],,https://www.google.com/maps/search/?api=1&query=Eatboss%20Cafe%2C%20Bandung,osm
glosis-restaurant,Glosis Restaurant,Kuliner,,113000,88,-6.9049365,107.6227839,4.4,"['restaurant', 'glosis']",,https://www.google.com/maps/search/?api=1&query=Glosis%20Restaurant%2C%20Bandung,osm
kepiting-chef-epi,Kepiting Chef Epi,Kuliner,,79000,83,-6.8672236,107.6060351,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kepiting%20Chef%20Epi%2C%20Bandung,osm
brusselsspring,Brusselsspring,Kuliner,,70000,70,-6.9164146,107.6138316,4.0,"['cafe', 'cafe']",,https://www.google.com/maps/search/?api=1&query=Brusselsspring%2C%20Bandung,osm
soleluna,Soleluna,Kuliner,,65000,78,-6.916593,107.6138143,4.1,['cafe'],,https://www.google.com/maps/search/?api=1&query=Soleluna%2C%20Bandung,osm
rumah-stroberi,Rumah Stroberi,Kuliner,,53000,83,-6.8198496,107.5862634,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Rumah%20Stroberi%2C%20Bandung,osm
gubug-makan-mang-engking,Gubug Makan Mang Engking,Kuliner,,129000,83,-6.9653246,107.5794773,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Gubug%20Makan%20Mang%20Engking%2C%20Bandung,osm
resto-dsdl-d-seuhah-da-lada,RESTO DSDL (d'Seuhah Da Lada),Kuliner,,87000,87,-6.8268358,107.607461,4.5,"['restaurant', 'indonesian_restaurant', 'dsdl']",,https://www.google.com/maps/search/?api=1&query=RESTO%20DSDL%20%28d%27Seuhah%20Da%20Lada%29%2C%20Bandung,osm
the-heritage-kitchen-gallery-bdg,The Heritage Kitchen & Gallery BDG,Kuliner,,115000,83,-6.8611951,107.5953286,4.2,['restaurant'],,https://www.google.com/maps/search/?api=1&query=The%20Heritage%20Kitchen%20%26%20Gallery%20BDG%2C%20Bandung,osm
wingz-o-wingz-cafe-and-resto,Wingz O Wingz Cafe And Resto,Kuliner,,76000,83,-6.9205607,107.614136,3.6,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Wingz%20O%20Wingz%20Cafe%20And%20Resto%2C%20Bandung,osm
bonchon,BonChon,Kuliner,,46000,83,-6.9047843,107.6165469,4.4,['restaurant'],,https://www.google.com/maps/search/?api=1&query=BonChon%2C%20Bandung,osm
kedai-nasi-bajamba-kapau,Kedai Nasi Bajamba Kapau,Kuliner,,136000,83,-6.9065739,107.6158864,4.3,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kedai%20Nasi%20Bajamba%20Kapau%2C%20Bandung,osm
little-white-cafe,Little White Cafe,Kuliner,,71000,78,-6.9291255,107.6196615,4.2,['cafe'],,https://www.google.com/maps/search/?api=1&query=Little%20White%20Cafe%2C%20Bandung,osm
vanilla-kitchen-wine,Vanilla Kitchen & Wine,Kuliner,,53000,78,-6.9036224,107.6209866,4.1,['cafe'],,https://www.google.com/maps/search/?api=1&query=Vanilla%20Kitchen%20%26%20Wine%2C%20Bandung,osm
waroeng-ethnic,Waroeng Ethnic,Kuliner,,132000,74,-6.8710838,107.6076398,3.9,"['restaurant', 'family_restaurant']",,https://www.google.com/maps/search/?api=1&query=Waroeng%20Ethnic%2C%20Bandung,osm
kopi-progo,Kopi Progo,Kuliner,,71000,60,-6.9046421,107.618747,3.7,"['cafe', 'coffee_shop', 'yes', 'mo-su_07:00-22:00', 'no', '082317171515', 'https://maps.app.goo.gl/xpqsbsgo8wwmuxob9']",,https://www.google.com/maps/search/?api=1&query=Kopi%20Progo%2C%20Bandung,osm
giggle-box-cafe-and-resto,Giggle Box Cafe And Resto,Kuliner,,54000,78,-6.9045688,107.6197076,4.4,['cafe'],,https://www.google.com/maps/search/?api=1&query=Giggle%20Box%20Cafe%20And%20Resto%2C%20Bandung,osm
warung-sangrai,Warung Sangrai,Kuliner,,87000,83,-6.9055992,107.616762,4.1,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20Sangrai%2C%20Bandung,osm
feast-restaurant,Feast Restaurant,Kuliner,,108000,83,-6.8742543,107.6192351,4.6,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Feast%20Restaurant%2C%20Bandung,osm
